oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
473201200005489,81335812,2458567.8640352534,58567.358125000000,13.0372200,0.0124701718,0,zr,187.2779297,2.0524304000000000,0.600000024,-0.00200000009,20190325358125,473,1,2,20.1800003,26.1214294,0.0341193713,0.119014621,2.31093163E-05,30.0,1.154,3
473201200005489,81429424,2458568.8001615500,58568.294247700000,13.0526409,0.0124510974,0,zr,187.2779206,2.0524220000000000,0.708999991,-0.05000000075,20190326294190,473,1,2,21.0000000,26.1014595,0.0256994497,0.117780261,1.30714743E-05,30.0,1.169,3
473201200005489,81829565,2458572.8015720660,58572.295659700000,13.0726576,0.0124264210,32768,zr,187.2779275,2.0524155000000000,0.702000022,-0.00200000009,20190330295648,473,1,2,20.5499992,25.4997787,0.0324786566,0.101310804,2.05431352E-05,30.0,1.152,3
473201200005489,81829655,2458572.8024632630,58572.296550900000,13.0597086,0.0124423746,32768,zr,187.2779197,2.0524160000000000,0.432000011,0.00600000005,20190330296551,473,1,2,20.4400005,25.3977680,0.0321334675,0.100377358,2.00358736E-05,30.0,1.151,1
473201200005489,81927354,2458573.7794495340,58573.273541700000,13.0376997,0.0124695757,0,zr,187.2779270,2.0524222000000000,0.888999999,-0.00400000019,20190331273507,473,1,2,20.8899994,26.0829182,0.0266307425,0.117171749,1.39068052E-05,30.0,1.181,3
473201200005489,82124979,2458575.7556853965,58575.249791700000,13.0471630,0.0124578662,0,zr,187.2779215,2.0524172000000000,0.930000007,0.04600000009,20190402249641,473,1,2,21.3500004,25.9268990,0.0254533533,0.101350144,1.27138273E-05,30.0,1.226,1
473201200005489,82627650,2458580.7823324790,58580.276504600000,13.0451860,0.0124603100,0,zr,187.2779307,2.0524148000000000,0.632000029,0.02099999972,20190407276493,473,1,2,21.3099995,26.1369934,0.0227567721,0.102440871,9.87117528E-06,30.0,1.150,3
473201200005489,82627740,2458580.7832352635,58580.277407400000,13.0457764,0.0124595808,0,zr,187.2779231,2.0524071000000000,0.488000005,0.03500000015,20190407277407,473,1,2,21.3500004,26.1275978,0.0231126230,0.107479401,1.02039894E-05,30.0,1.149,1
473201200005489,82725384,2458581.7596527296,58581.253842600000,13.0563498,0.0124465181,0,zr,187.2779219,2.0524043000000000,0.705999970,0.01200000010,20190408253819,473,1,2,21.1599998,26.0485096,0.0244010855,0.112101056,1.16186511E-05,30.0,1.177,3
473201200005489,82829192,2458582.7977108470,58582.291921300000,13.0427113,0.0124633722,0,zr,187.2779343,2.0524034000000000,0.680000007,0.00600000005,20190409291921,473,1,2,21.5900002,26.1040039,0.0225359313,0.105730802,9.86720715E-06,30.0,1.140,3
473201200005489,82925413,2458583.7599007566,58583.254131900000,13.0518160,0.0124521172,0,zr,187.2779338,2.0524205000000000,0.592999995,-0.00700000022,20190410254132,473,1,2,20.6100006,26.0799313,0.0269781407,0.108878911,1.40181701E-05,30.0,1.167,1
473201200005489,82925503,2458583.7608035370,58583.255034700000,13.0481949,0.0124565912,0,zr,187.2779227,2.0524132000000000,0.330000013,0.00899999961,20190410255035,473,1,2,20.7999992,26.0783367,0.0276845582,0.107818909,1.46851617E-05,30.0,1.166,3
473201200005489,83029743,2458584.8031753106,58584.297430600000,13.0430946,0.0124628991,0,zr,187.2779195,2.0524099000000000,0.335000008,0.00800000038,20190411297407,473,1,2,21.0300007,26.0851803,0.0248097759,0.108245365,1.18927128E-05,30.0,1.143,3
473201200005489,83131158,2458585.8173051206,58585.311585600000,13.0547848,0.0124484506,0,zr,187.2779238,2.0524144000000000,0.527999997,0.01499999966,20190412311586,473,1,2,21.0900002,26.0889606,0.0223329570,0.099353746,9.71911413E-06,30.0,1.157,3
473201200005489,83220984,2458586.7155452906,58586.209849500000,13.0478287,0.0124570439,0,zr,187.2779298,2.0524109000000000,0.324999988,0.00600000005,20190413209838,473,1,2,21.1299992,26.0739079,0.0239943117,0.105395645,1.12106700E-05,30.0,1.258,3
473201200005489,83221532,2458586.7210197453,58586.215324100000,13.0823956,0.0124144508,0,zr,187.2779210,2.0524128000000000,0.947000027,0.00999999978,20190413215301,473,1,2,21.1200008,26.0867405,0.0242614299,0.094428085,1.13350561E-05,30.0,1.239,1
473201200005489,83327364,2458587.7793118493,58587.273645800000,13.0607634,0.0124410726,0,zr,187.2779387,2.0524078000000000,0.444999993,0.02999999933,20190414273646,473,1,2,20.6700001,26.0631371,0.0280671939,0.107937545,1.53724577E-05,30.0,1.141,3
473201200005489,83433902,2458588.8446622040,58588.339027800000,13.1070347,0.0123842610,32768,zr,187.2778842,2.0524418000000000,1.475000024,-0.02500000037,20190415338970,473,1,2,19.1700001,25.5309467,0.0427154526,0.076817073,5.15967367E-05,30.0,1.232,3
473201200005489,83525334,2458589.7589507294,58589.253344900000,13.0753164,0.0124231493,0,zr,187.2779280,2.0524215000000000,0.476000011,0.03299999982,20190416253345,473,1,2,19.4099998,25.9809532,0.0431304462,0.096721016,4.20204451E-05,30.0,1.148,1
473201200005489,83525424,2458589.7598535010,58589.254247700000,13.0763445,0.0124218855,0,zr,187.2779256,2.0524112000000000,0.754000008,0.02700000070,20190416254248,473,1,2,19.6800003,26.0329475,0.0362025835,0.088172935,2.76780720E-05,30.0,1.148,3
473201200005489,83825478,2458592.7602828434,58592.254780100000,13.0677948,0.0124324085,0,zr,187.2779169,2.0523977000000000,0.643999994,0.04399999976,20190419254722,473,1,2,19.5300007,26.1463718,0.0368186869,0.102813177,3.08419476E-05,30.0,1.142,1
473201200005489,83825568,2458592.7611856100,58592.255682900000,13.0771122,0.0124209430,0,zr,187.2779152,2.0524198000000000,0.778999984,0.07299999893,20190419255683,473,1,2,19.5599995,26.1137199,0.0450725369,0.102310970,4.38981078E-05,30.0,1.142,3
473201200005489,83925070,2458593.7561714416,58593.250706000000,13.0818501,0.0124151194,0,zr,187.2779091,2.0524187000000000,0.666999996,0.07900000364,20190420250671,473,1,2,20.1200008,26.1517029,0.0326966122,0.100735463,2.09760619E-05,30.0,1.143,3
473201200005489,84227265,2458596.7779934770,58596.272650500000,13.0576477,0.0124449171,0,zr,187.2779244,2.0524009000000000,0.256000012,0.00899999961,20190423272650,473,1,2,20.9400005,26.1054745,0.0276091490,0.106052272,1.47945702E-05,30.0,1.148,3
473201200005489,84429744,2458598.8026953170,58598.297442100000,13.0561771,0.0124467313,0,zr,187.2779323,2.0524068000000000,0.549000025,0.01200000010,20190425297407,473,1,2,21.6299992,26.0761395,0.0243443623,0.106286727,1.14502636E-05,30.0,1.194,3
473201200005489,85423116,2458608.7358963110,58608.231169000000,13.0723791,0.0124267638,0,zr,187.2779160,2.0524256000000000,0.829999983,0.04500000179,20190505231076,473,1,2,21.3400002,26.0633717,0.0247771237,0.110315122,1.19735760E-05,30.0,1.142,1
473201200005489,85820976,2458612.7142476840,58612.209768500000,13.0561333,0.0124467863,0,zr,187.2779271,2.0524111000000000,0.326000005,0.00700000022,20190509209757,473,1,2,21.3999996,26.0601807,0.0233649556,0.109003581,1.07147816E-05,30.0,1.140,1
473201200005489,87918743,2458633.6903095910,58633.187430600000,13.0938168,0.0124004381,0,zr,187.2779275,2.0524035000000000,0.510999978,-0.01700000092,20190530187419,473,1,2,21.4500008,26.0968704,0.0222109500,0.098550446,9.63097227E-06,30.0,1.167,3
473201200005489,88025461,2458634.7574047325,58634.254618100000,13.0882988,0.0124072041,0,zr,187.2779246,2.0524080000000000,1.552999973,0.03599999845,20190531254618,473,1,2,21.4500008,26.0121765,0.0222002231,0.101626791,9.60863235E-06,30.0,1.422,1
473201200005489,88025642,2458634.7592100750,58634.256423600000,13.0976849,0.0123956995,0,zr,187.2779305,2.0524076000000000,0.349999994,-0.01600000076,20190531256424,473,1,2,21.4500008,25.9984455,0.0209389031,0.103361435,8.52591893E-06,30.0,1.434,3
473201200005489,88318317,2458637.6857003220,58637.183171300000,13.1001434,0.0123926895,0,zr,187.2779292,2.0524033000000000,0.460000008,-0.00000000000,20190603183171,473,1,2,21.5699997,26.0484581,0.0228268448,0.106613718,1.01612532E-05,30.0,1.178,1
473201200005489,88621373,2458640.7159947270,58640.213738400000,13.0949669,0.0123990290,0,zr,187.2779408,2.0524127000000000,0.847999990,0.04100000113,20190606213738,473,1,2,21.2199993,26.0391712,0.0242604837,0.107803151,1.15193079E-05,30.0,1.293,1
473201200005489,88923940,2458643.7413883843,58643.239409700000,13.0922003,0.0124024190,0,zr,187.2779224,2.0524115000000000,1.603999972,0.04100000113,20190609239410,473,1,2,20.6499996,26.0750828,0.0279597174,0.114825279,1.55019061E-05,30.0,1.488,1
473201200005489,89323488,2458647.7364894603,58647.234884300000,13.1105604,0.0123799527,0,zr,187.2779376,2.0524169000000000,0.797999978,0.04899999872,20190613234884,473,1,2,20.3199997,26.0815449,0.0359097458,0.099997886,2.53344915E-05,30.0,1.540,1
473201200005489,89624980,2458650.7511222158,58650.249803200000,13.1127863,0.0123772342,0,zr,187.2779349,2.0524047000000000,0.676999986,0.05299999937,20190616249803,473,1,2,20.2900009,26.0308685,0.0315700918,0.107635804,1.91861709E-05,30.0,1.785,1
473201200005489,89918615,2458653.6871949974,58653.186157400000,13.0962954,0.0123974010,0,zr,187.2779324,2.0524063000000000,1.077000022,0.04399999976,20190619186146,473,1,2,20.8299999,26.0253277,0.0259577427,0.111017987,1.32100622E-05,30.0,1.329,1
473201200005489,90417724,2458658.6778000672,58658.177245400000,13.0926361,0.0124018854,0,zr,187.2779412,2.0523986000000000,0.986000001,0.04399999976,20190624177245,473,1,2,21.1299992,26.0561714,0.0264373086,0.110026896,1.33888916E-05,30.0,1.353,1
473201200005489,90817418,2458662.6743554985,58662.174189800000,13.0704651,0.0124291191,0,zr,187.2779443,2.0524197000000000,1.292999983,-0.06199999899,20190628174190,473,1,2,20.4500008,26.0660553,0.0364045277,0.119652249,2.51256060E-05,30.0,1.397,1
473201200005489,91322950,2458667.7291760934,58667.229502300000,13.1154623,0.0123739680,0,zr,187.2779306,2.0524097000000000,0.541999996,0.00499999989,20190703229502,473,1,2,20.7800007,26.0172882,0.0262182504,0.108646929,1.33512258E-05,30.0,2.236,1
473201200005489,92022069,2458674.7196947890,58674.220694400000,13.1026459,0.0123896273,0,zr,187.2779443,2.0524122000000000,0.523999989,0.00999999978,20190710220694,473,1,2,20.2000008,25.9855080,0.0322715342,0.105037279,2.03311101E-05,30.0,2.504,1
473201200005489,92320489,2458677.7036132710,58677.204895800000,13.1306210,0.0123554999,0,zr,187.2779428,2.0524074000000000,0.694000006,-0.00600000005,20190713204896,473,1,2,20.3199997,25.9743443,0.0334431641,0.108163424,2.25327385E-05,30.0,2.300,1
473201200005489,103753271,2458792.0282558477,58791.532719900000,13.0327702,0.0124756843,0,zr,187.2778700,2.0524751000000000,1.904000044,-0.01300000027,20191104532211,473,1,2,19.9200001,25.9142761,0.0367297791,0.079824433,2.64249411E-05,30.0,2.694,2
473201200005489,103754232,2458792.0378629304,58791.542326400000,13.0384827,0.0124686062,0,zr,187.2778573,2.0524650000000000,1.008999944,0.01200000010,20191104542280,473,1,2,19.7299995,25.9551449,0.0390051641,0.087207966,3.05164849E-05,30.0,2.400,2
473201200005489,103754716,2458792.0427012190,58791.547164400000,13.0614157,0.0124402689,0,zr,187.2779133,2.0524212000000000,0.603999972,0.02899999917,20191104547118,473,1,2,19.8199997,25.9631538,0.0410772599,0.107160397,3.39927246E-05,30.0,2.278,2
473201200005489,104153447,2458796.0302639115,58795.534479200000,13.0384007,0.0124687087,0,zr,187.2779394,2.0524275000000000,0.294000000,-0.00600000005,20191108534456,473,1,2,19.9799995,25.9229736,0.0391768888,0.119584985,2.98218001E-05,30.0,2.321,2
473201200005489,104153950,2458796.0352873430,58795.539502300000,13.0269623,0.0124828881,0,zr,187.2779456,2.0524321000000000,0.575999975,-0.00400000019,20191108539491,473,1,2,19.9200001,25.9365482,0.0377493277,0.123187751,2.81998564E-05,30.0,2.203,2
473201200005489,104154454,2458796.0403339784,58795.544548600000,13.0548258,0.0124483993,0,zr,187.2779218,2.0524588000000000,1.470000029,0.02600000054,20191108544525,473,1,2,19.8400002,25.9566212,0.0391793400,0.116595626,3.02640365E-05,30.0,2.098,2
473201200005489,104154959,2458796.0453806096,58795.549594900000,13.0421925,0.0124640157,0,zr,187.2779325,2.0524183000000000,0.855000019,0.02999999933,20191108549583,473,1,2,19.7299995,25.9729919,0.0400094651,0.111279801,3.15735451E-05,30.0,2.004,2
473201200005489,104353744,2458798.0333593810,58797.537442100000,13.0181360,0.0124938488,0,zr,187.2779392,2.0524070000000000,0.901000023,0.06899999827,20191110537384,473,1,2,20.5300007,25.9195690,0.0289955046,0.115891218,1.63654022E-05,30.0,2.131,2
473201200005489,104354247,2458798.0383945266,58797.542476900000,13.0152035,0.0124974940,0,zr,187.2779431,2.0524192000000000,0.492000014,0.02500000037,20191110542419,473,1,2,20.4799995,25.9346867,0.0303115230,0.109589234,1.78743121E-05,30.0,2.034,2
473201200005489,104553993,2458800.0359855876,58799.539930600000,13.0103788,0.0125034973,0,zr,187.2779214,2.0524257000000000,1.067000031,0.00400000019,20191112539896,473,1,2,19.9699993,25.9792919,0.0357511416,0.101067647,2.48088163E-05,30.0,1.982,2
473201200005489,104554489,2458800.0409511400,58799.544895800000,13.0231562,0.0124876127,0,zr,187.2779195,2.0524092000000000,0.634000003,0.03700000048,20191112544861,473,1,2,20.0499992,25.9970036,0.0380135737,0.097529359,2.82812834E-05,30.0,1.902,2
473201200005489,104554986,2458800.0459167934,58799.549861100000,12.9934921,0.0125245452,0,zr,187.2779279,2.0524184000000000,0.591000021,0.00000000000,20191112549826,473,1,2,19.8999996,26.0311813,0.0391706862,0.107528083,2.98526029E-05,30.0,1.829,2
473201200005489,104555483,2458800.0508940467,58799.554838000000,13.0507011,0.0124534937,0,zr,187.2779287,2.0524092000000000,0.541999996,0.03999999911,20191112554803,473,1,2,19.7099991,26.0127430,0.0463341139,0.121191345,4.35595612E-05,30.0,1.763,2
473201200005489,104653069,2458801.0268193720,58800.530694400000,13.0569286,0.0124458037,0,zr,187.2779109,2.0524330000000000,0.671000004,0.03200000152,20191113530648,473,1,2,19.8500004,26.0029659,0.0407368504,0.084810324,3.22605811E-05,30.0,2.102,1
473201200005489,104754166,2458802.0378643500,58801.541666700000,12.8809481,0.0126663605,32768,zr,187.2779254,2.0524115000000000,0.810999990,0.03099999949,20191114541609,473,1,2,18.3199997,24.5576725,0.0831801444,0.112352967,4.01534053E-04,30.0,1.868,2
473201200005489,104754680,2458802.0430036276,58801.546805600000,13.0728331,0.0124262050,32768,zr,187.2779263,2.0524087000000000,0.702000022,0.04300000146,20191114546748,473,1,2,18.0799999,24.3505287,0.0570631884,0.079492576,2.44172057E-04,30.0,1.796,2
473201200005489,104755193,2458802.0481313050,58801.551932900000,13.0097666,0.0125042582,32768,zr,187.2779274,2.0524233000000000,0.342999995,0.02300000004,20191114551875,473,1,2,18.8199997,25.1172180,0.0405346714,0.095166892,6.32075898E-05,30.0,1.731,2
473201200005489,107456796,2458829.0664861132,58828.567963000000,13.0184031,0.0124935172,0,zr,187.2779247,2.0524098000000000,0.564000010,0.04500000179,20191211567928,473,1,2,20.6800003,26.1903610,0.0341084227,0.105726145,2.25357198E-05,30.0,1.195,1
473201200005489,107947969,2458833.9787009065,58833.479699100000,12.9851484,0.0125349676,0,zr,187.2779132,2.0524390000000000,0.312999994,0.00700000022,20191216479664,473,1,2,19.3600006,26.1750736,0.0498493612,0.101460710,5.61538727E-05,30.0,1.573,1
473201200005489,108454655,2458839.0460559353,58838.546550900000,13.0268793,0.0124829905,32768,zr,187.2778857,2.0524529000000000,1.542000055,0.00100000005,20191221546551,473,1,2,18.1800003,24.6188011,0.0489462912,0.055595458,1.69068386E-04,30.0,1.182,1
473201200005489,109648406,2458850.9847672630,58850.484062500000,12.9802532,0.0125410911,32768,zr,187.2779288,2.0524192000000000,0.342999995,-0.00800000038,20200102484063,473,1,2,20.6499996,26.2035503,0.0258320924,0.111181274,1.30765184E-05,30.0,1.266,1
473201200005489,111950598,2458874.0088899583,58873.505983800000,12.9733744,0.0125497021,0,zr,187.2779242,2.0524193000000000,0.493999988,0.03200000152,20200125505984,473,1,2,21.2800007,26.2063675,0.0228196345,0.106189534,1.02403437E-05,30.0,1.143,1
473201200005489,112254520,2458877.0483791213,58876.545208300000,12.9793949,0.0125421649,0,zr,187.2779293,2.0524219000000000,1.128999949,-0.05200000107,20200128545139,473,1,2,21.3199997,26.2159958,0.0224393401,0.093981713,9.84536200E-06,30.0,1.218,1
473201200005489,112552619,2458880.0296141305,58879.526192100000,12.9552279,0.0125724673,0,zr,187.2779340,2.0524260000000000,0.500999987,0.00200000009,20200131526088,473,1,2,20.1499996,26.1930294,0.0336253420,0.108630568,2.21035480E-05,30.0,1.191,1
473201200005489,112951969,2458884.0234434386,58883.519699100000,12.9855270,0.0125344936,0,zr,187.2779106,2.0524278000000000,0.303999990,0.00100000005,20200204519664,473,1,2,20.1000004,26.1773357,0.0310503580,0.102311805,1.84189648E-05,30.0,1.201,3
473201200005489,112952060,2458884.0243463092,58883.520601900000,12.9756269,0.0125468811,0,zr,187.2779105,2.0524306000000000,0.303000003,-0.00300000003,20200204520590,473,1,2,20.2500000,26.1774826,0.0289334282,0.105730213,1.59332340E-05,30.0,1.203,1
473201200005489,113049719,2458885.0010197020,58884.497199100000,12.9731169,0.0125500243,0,zr,187.2779186,2.0524168000000000,0.275000006,0.00300000003,20200205497199,473,1,2,19.9500008,26.2078667,0.0390487872,0.100801669,2.98403338E-05,30.0,1.163,3
473201200005489,113153010,2458886.0340041970,58885.530104200000,12.9874372,0.0125321066,0,zr,187.2779334,2.0524148000000000,0.486999989,0.04600000009,20200206530069,473,1,2,20.9599991,26.2057686,0.0231854320,0.096390411,1.06441894E-05,30.0,1.247,3
473201200005489,113253723,2458887.0412100390,58886.537233800000,12.9718819,0.0125515712,0,zr,187.2779227,2.0524195000000000,0.588999987,0.02600000054,20200207537199,473,1,2,20.9799995,26.2165699,0.0242189616,0.102955371,1.15765124E-05,30.0,1.284,3
473201200005489,113253826,2458887.0422402155,58886.538263900000,12.9909000,0.0125277806,0,zr,187.2779271,2.0524159000000000,0.439999998,0.03599999845,20200207538194,473,1,2,20.8799992,26.2216797,0.0279385298,0.100927889,1.54560094E-05,30.0,1.288,1
473201200005489,113348415,2458887.9882019637,58887.484155100000,13.0055733,0.0125094811,0,zr,187.2779297,2.0524143000000000,1.536999941,0.00700000022,20200208484097,473,1,2,20.6200008,26.2181644,0.0293468256,0.092392273,1.68939023E-05,30.0,1.156,3
473201200005489,113446182,2458888.9659473480,58888.461828700000,12.9794521,0.0125420922,0,zr,187.2779068,2.0524252000000000,0.704999983,0.01600000076,20200209461794,473,1,2,19.5300007,26.2273064,0.0400814675,0.097003743,3.38514037E-05,30.0,1.141,3
473201200005489,114046226,2458894.9668016930,58894.462268500000,12.9782085,0.0125436485,0,zr,187.2779197,2.0524159000000000,1.763000011,0.08399999887,20200215462268,473,1,2,21.0799999,26.2068501,0.0227642022,0.092543282,1.01070418E-05,30.0,1.153,3
473201200005489,114046416,2458894.9687000164,58894.464166700000,12.9721823,0.0125511950,0,zr,187.2779235,2.0524216000000000,1.083999991,0.01999999955,20200215464097,473,1,2,21.0000000,26.2153549,0.0229698271,0.091120586,1.03438215E-05,30.0,1.155,1
473201200005489,114143502,2458895.9396191000,58895.435023100000,12.9822836,0.0125385504,0,zr,187.2779223,2.0524111000000000,0.370999992,0.04300000146,20200216434988,473,1,2,21.1200008,26.1976643,0.0225444473,0.101550706,9.98982432E-06,30.0,1.140,3
473201200005489,114435805,2458898.8628325290,58898.358055600000,12.9725990,0.0125506716,0,zr,187.2779137,2.0524082000000000,1.269000053,0.07299999893,20200219358056,473,1,2,21.4899998,26.1813507,0.0221053641,0.097597532,9.64544688E-06,30.0,1.248,3
473201200005489,114544010,2458899.9449451016,58899.440104200000,12.9818630,0.0125390766,0,zr,187.2779351,2.0524150000000000,1.159999967,0.02400000021,20200220440081,473,1,2,21.3500004,26.2057323,0.0226345640,0.095211156,9.99627810E-06,30.0,1.146,3
473201200005489,114738152,2458901.8864792210,58901.381527800000,12.9724674,0.0125508364,0,zr,187.2779362,2.0524197000000000,0.291999996,-0.01099999994,20200222381516,473,1,2,21.0400009,26.1737175,0.0261056665,0.109132253,1.32913037E-05,30.0,1.169,1
473201200005489,114738241,2458901.8873704704,58901.382419000000,12.9821110,0.0125387656,0,zr,187.2779398,2.0524250000000000,0.515999973,0.01300000027,20200222382419,473,1,2,21.0300007,26.1791477,0.0241108984,0.105971083,1.13365677E-05,30.0,1.168,3
473201200005489,115047328,2458904.9784029666,58904.473287000000,12.9655514,0.0125595070,0,zr,187.2779315,2.0524193000000000,0.508000016,-0.01200000010,20200225473287,473,1,2,20.8899994,26.1895485,0.0251516923,0.100727282,1.25191309E-05,30.0,1.231,1
473201200005489,115047418,2458904.9793058117,58904.474189800000,12.9856472,0.0125343446,0,zr,187.2779476,2.0524150000000000,0.526000023,0.00600000005,20200225474178,473,1,2,20.8099995,26.1887417,0.0266886093,0.101656199,1.40315742E-05,30.0,1.234,3
473201200005489,115244136,2458906.9465789017,58906.441365700000,12.9932756,0.0125248153,0,zr,187.2779262,2.0524201000000000,0.676999986,0.02099999972,20200227441100,473,1,2,21.1000004,26.1716156,0.0234050639,0.099680439,1.08389850E-05,30.0,1.169,3
473201200005489,115445148,2458908.9567878250,58908.451481500000,12.9600525,0.0125664081,0,zr,187.2779282,2.0524178000000000,0.716000021,0.01700000092,20200229451482,473,1,2,21.5599995,26.2006340,0.0246000998,0.101122849,1.17552672E-05,30.0,1.201,3
473201200005489,115445283,2458908.9581419853,58908.452835600000,12.9989176,0.0125177763,0,zr,187.2779277,2.0524292000000000,0.532000005,0.04300000146,20200229452836,473,1,2,21.4200001,26.1963120,0.0225311536,0.099172637,1.00055295E-05,30.0,1.204,1
473201200005489,115744998,2458911.9554218370,58911.449988400000,12.9740753,0.0125488229,0,zr,187.2779231,2.0524278000000000,0.368000001,-0.00200000009,20200303449988,473,1,2,20.5300007,26.1588173,0.0306167863,0.115956262,1.85699919E-05,30.0,1.219,1
473201200005489,115745089,2458911.9563246723,58911.450891200000,12.9729071,0.0125502860,0,zr,187.2779314,2.0524168000000000,0.187999994,-0.00100000005,20200303450891,473,1,2,20.5100002,26.1657372,0.0281048417,0.101742603,1.56068745E-05,30.0,1.221,3
473201200005489,115944393,2458913.9494452206,58913.443935200000,12.9780941,0.0125437919,0,zr,187.2779325,2.0524102000000000,1.266000032,0.03099999949,20200305443877,473,1,2,20.9899998,26.0039787,0.0260216091,0.100830898,1.33495769E-05,30.0,1.217,3
473201200005489,116037690,2458914.8824533630,58914.376909700000,12.9931545,0.0125249671,0,zr,187.2779322,2.0524173000000000,1.476999998,0.05000000075,20200306376910,473,1,2,20.8500004,26.1437607,0.0263319332,0.100425705,1.36518911E-05,30.0,1.141,3
473201200005489,116037925,2458914.8848030455,58914.379259300000,13.0159206,0.0124966037,0,zr,187.2779384,2.0524087000000000,0.492000014,0.05700000003,20200306379225,473,1,2,20.8799992,26.0549011,0.0291642807,0.097546265,1.67028047E-05,30.0,1.140,1
473201200005489,116140184,2458915.9074192797,58915.401840300000,12.9734821,0.0125495670,0,zr,187.2779262,2.0524185000000000,1.774999976,0.10599999875,20200307401759,473,1,2,20.3799992,26.0449142,0.0322466269,0.091855966,2.03709460E-05,30.0,1.150,3
473201200005489,118239976,2458936.9056841800,58936.399768500000,13.0142393,0.0124986945,0,zr,187.2779248,2.0524294000000000,2.012000084,0.07800000161,20200328399768,473,1,2,21.1399994,26.1583195,0.0224047229,0.090589099,9.88011107E-06,30.0,1.280,1
473201200005489,118240067,2458936.9065869780,58936.400671300000,13.0008879,0.0125153186,0,zr,187.2779236,2.0524167000000000,1.077999949,0.05600000173,20200328400671,473,1,2,21.3500004,26.1527977,0.0230710879,0.094665848,1.04039500E-05,30.0,1.283,3
